latitude,longitude,elevation,station_name,year,month,tavg,tmax,tmin,prcp
11.4167,-7.5,350.0,Bougouni,2009,11,26.1,33.6,18.8,4.0
11.4167,-7.5,350.0,Bougouni,2009,12,26.1,35.5,17.2,0.0
11.4167,-7.5,350.0,Bougouni,2010,1,26.7,36.3,17.6,0.0
11.4167,-7.5,350.0,Bougouni,2010,2,30.5,39.3,,0.0
11.4167,-7.5,350.0,Bougouni,2010,3,32.0,39.7,25.4,19.0
11.4167,-7.5,350.0,Bougouni,2010,4,32.6,,,11.0
11.4167,-7.5,350.0,Bougouni,2010,5,29.8,,,54.0
11.4167,-7.5,350.0,Bougouni,2010,6,28.2,33.7,24.0,225.0
11.4167,-7.5,350.0,Bougouni,2010,7,26.2,31.8,22.2,381.0
11.4167,-7.5,350.0,Bougouni,2010,8,25.6,30.3,22.4,236.0
11.4167,-7.5,350.0,Bougouni,2010,9,25.7,30.8,22.0,298.0
11.4167,-7.5,350.0,Bougouni,2010,10,27.0,33.1,22.7,80.0
11.4167,-7.5,350.0,Bougouni,2010,11,27.3,,,2.0
11.4167,-7.5,350.0,Bougouni,2010,12,25.7,35.3,16.8,0.0
11.4167,-7.5,350.0,Bougouni,2011,1,25.9,34.9,17.2,0.0
11.4167,-7.5,350.0,Bougouni,2011,2,27.7,36.1,20.2,0.0
11.4167,-7.5,350.0,Bougouni,2011,3,31.7,39.5,25.1,1.0
11.4167,-7.5,350.0,Bougouni,2011,4,30.8,37.9,24.6,51.0
11.4167,-7.5,350.0,Bougouni,2011,5,29.9,36.2,24.8,64.0
11.4167,-7.5,350.0,Bougouni,2011,6,27.9,34.2,,141.0
11.4167,-7.5,350.0,Bougouni,2011,7,26.2,31.5,22.5,208.0
11.4167,-7.5,350.0,Bougouni,2011,8,26.0,31.0,,271.0
11.4167,-7.5,350.0,Bougouni,2011,9,25.9,31.6,22.0,225.0
11.4167,-7.5,350.0,Bougouni,2011,10,26.9,33.4,22.3,95.0
11.4167,-7.5,350.0,Bougouni,2011,11,27.0,35.7,19.6,0.5
11.4167,-7.5,350.0,Bougouni,2011,12,24.9,33.5,15.2,0.0
11.4167,-7.5,350.0,Bougouni,2012,1,24.7,33.5,16.1,0.0
11.4167,-7.5,350.0,Bougouni,2012,2,27.5,35.4,20.1,0.0
11.4167,-7.5,350.0,Bougouni,2012,4,30.6,36.9,25.0,83.0
11.4167,-7.5,350.0,Bougouni,2012,5,29.0,36.1,23.8,105.0
11.4167,-7.5,350.0,Bougouni,2012,6,27.1,32.6,22.8,234.0
11.4167,-7.5,350.0,Bougouni,2012,7,25.7,30.5,21.9,321.0
11.4167,-7.5,350.0,Bougouni,2012,8,25.4,30.5,21.8,246.0
11.4167,-7.5,350.0,Bougouni,2012,11,28.1,,,
11.4167,-7.5,350.0,Bougouni,2012,12,25.4,,,
11.4167,-7.5,350.0,Bougouni,2013,6,28.2,34.3,23.7,186.0
11.4167,-7.5,350.0,Bougouni,2013,9,26.5,32.1,22.5,194.0
11.4167,-7.5,350.0,Bougouni,2013,10,26.8,33.7,22.4,49.0
11.4167,-7.5,350.0,Bougouni,2013,11,27.3,36.2,19.7,2.0
11.4167,-7.5,350.0,Bougouni,2013,12,25.2,34.4,17.2,0.0
11.4167,-7.5,350.0,Bougouni,2014,1,26.7,35.5,19.0,0.0
11.4167,-7.5,350.0,Bougouni,2014,2,28.2,36.9,20.4,0.0
11.4167,-7.5,350.0,Bougouni,2014,3,30.4,39.6,22.1,0.0
11.4167,-7.5,350.0,Bougouni,2014,5,29.2,35.7,24.3,
11.4167,-7.5,350.0,Bougouni,2014,6,27.9,33.6,23.5,129.0
11.4167,-7.5,350.0,Bougouni,2014,7,26.7,32.6,22.8,245.0
11.4167,-7.5,350.0,Bougouni,2014,8,26.0,31.2,21.9,313.0
11.4167,-7.5,350.0,Bougouni,2014,9,26.1,31.7,21.9,244.0
11.4167,-7.5,350.0,Bougouni,2014,10,28.1,32.1,20.7,20.0
11.4167,-7.5,350.0,Bougouni,2014,11,28.0,35.7,20.1,2.0
11.4167,-7.5,350.0,Bougouni,2014,12,25.8,34.2,17.4,0.0
11.4167,-7.5,350.0,Bougouni,2015,1,24.9,34.1,16.4,0.0
11.4167,-7.5,350.0,Bougouni,2015,2,29.0,38.0,20.7,0.0
11.4167,-7.5,350.0,Bougouni,2015,3,30.6,38.7,23.0,0.0
11.4167,-7.5,350.0,Bougouni,2015,4,32.6,40.4,25.7,0.0
11.4167,-7.5,350.0,Bougouni,2015,5,30.7,38.1,25.7,91.0
11.4167,-7.5,350.0,Bougouni,2015,6,28.8,35.2,23.1,149.0
11.4167,-7.5,350.0,Bougouni,2015,7,26.8,32.3,22.5,228.0
11.4167,-7.5,350.0,Bougouni,2015,8,26.5,31.5,22.6,309.0
11.4167,-7.5,350.0,Bougouni,2015,9,26.3,31.5,22.5,320.0
11.4167,-7.5,350.0,Bougouni,2015,10,26.9,32.6,22.9,153.0
11.4167,-7.5,350.0,Bougouni,2015,11,26.7,35.0,19.5,2.0
11.4167,-7.5,350.0,Bougouni,2015,12,24.2,33.0,15.9,0.0
11.4167,-7.5,350.0,Bougouni,2016,1,25.6,34.2,18.2,12.0
11.4167,-7.5,350.0,Bougouni,2016,2,27.8,37.2,18.5,0.0
11.4167,-7.5,350.0,Bougouni,2016,3,31.6,40.4,22.8,0.0
11.4167,-7.5,350.0,Bougouni,2016,4,32.6,40.3,26.1,48.0
11.4167,-7.5,350.0,Bougouni,2016,5,30.8,37.5,25.6,79.0
11.4167,-7.5,350.0,Bougouni,2016,6,28.6,34.1,23.5,112.0
11.4167,-7.5,350.0,Bougouni,2016,7,26.4,31.5,22.6,318.0
11.4167,-7.5,350.0,Bougouni,2016,8,26.2,30.8,22.5,235.0
11.4167,-7.5,350.0,Bougouni,2016,9,26.4,31.8,22.1,218.0
11.4167,-7.5,350.0,Bougouni,2016,10,28.7,35.3,23.2,21.0
11.4167,-7.5,350.0,Bougouni,2016,11,28.1,36.7,20.6,1.0
11.4167,-7.5,350.0,Bougouni,2016,12,26.8,34.8,18.6,0.0
11.4167,-7.5,350.0,Bougouni,2017,1,26.0,35.2,17.3,0.0
11.4167,-7.5,350.0,Bougouni,2017,2,29.5,38.2,21.6,0.0
11.4167,-7.5,350.0,Bougouni,2017,3,32.4,40.6,24.9,4.0
11.4167,-7.5,350.0,Bougouni,2017,4,31.9,39.3,25.4,31.0
11.4167,-7.5,350.0,Bougouni,2017,5,29.4,35.5,24.1,126.0
11.4167,-7.5,350.0,Bougouni,2017,6,28.8,34.4,24.3,114.0
11.4167,-7.5,350.0,Bougouni,2017,7,26.6,31.1,22.6,261.0
11.4167,-7.5,350.0,Bougouni,2017,8,26.2,30.8,23.2,144.0
11.4167,-7.5,350.0,Bougouni,2017,9,26.6,31.8,22.3,153.0
11.4167,-7.5,350.0,Bougouni,2017,10,28.2,35.2,22.1,31.0
11.4167,-7.5,350.0,Bougouni,2017,11,27.8,36.3,20.1,0.0
11.4167,-7.5,350.0,Bougouni,2017,12,25.4,33.5,17.7,0.0
11.4167,-7.5,350.0,Bougouni,2018,1,25.9,34.7,18.2,0.0
11.4167,-7.5,350.0,Bougouni,2018,2,29.2,36.9,22.4,1.0
11.4167,-7.5,350.0,Bougouni,2018,3,32.0,39.4,25.0,21.0
11.4167,-7.5,350.0,Bougouni,2018,4,32.1,39.4,25.7,23.0
11.4167,-7.5,350.0,Bougouni,2018,5,31.3,38.3,25.5,63.0
11.4167,-7.5,350.0,Bougouni,2018,6,28.9,34.8,24.0,106.0
11.4167,-7.5,350.0,Bougouni,2018,7,26.5,31.4,22.5,313.0
11.4167,-7.5,350.0,Bougouni,2018,8,25.8,29.9,22.4,250.0
11.4167,-7.5,350.0,Bougouni,2018,9,26.0,30.5,22.4,230.0
11.4167,-7.5,350.0,Bougouni,2018,10,27.7,33.5,22.8,125.0
11.4167,-7.5,350.0,Bougouni,2018,11,28.2,35.9,20.9,0.0
11.4167,-7.5,350.0,Bougouni,2018,12,26.0,34.7,17.3,0.0
11.4167,-7.5,350.0,Bougouni,2019,1,26.0,35.0,17.0,0.0
11.4167,-7.5,350.0,Bougouni,2019,3,30.5,38.3,23.2,17.0
11.4167,-7.5,350.0,Bougouni,2019,7,26.9,31.5,22.8,198.0
11.4167,-7.5,350.0,Bougouni,2019,8,26.1,30.5,22.6,435.0
11.4167,-7.5,350.0,Bougouni,2019,9,26.6,31.4,22.5,187.0
11.4167,-7.5,350.0,Bougouni,2019,10,27.6,33.2,23.6,103.0
11.4167,-7.5,350.0,Bougouni,2019,11,28.6,36.3,21.8,4.0
11.4167,-7.5,350.0,Bougouni,2019,12,26.7,36.4,17.7,0.0
11.4167,-7.5,350.0,Bougouni,2020,1,25.9,34.7,17.5,0.0
11.4167,-7.5,350.0,Bougouni,2020,2,29.3,38.5,20.5,0.0
11.4167,-7.5,350.0,Bougouni,2020,3,32.2,40.7,24.4,4.0
11.4167,-7.5,350.0,Bougouni,2020,4,32.5,39.5,26.6,45.0
11.4167,-7.5,350.0,Bougouni,2020,5,30.9,,,
11.4167,-7.5,350.0,Bougouni,2020,6,28.7,34.1,24.1,86.0
11.4167,-7.5,350.0,Bougouni,2020,7,26.8,30.8,23.3,211.0
11.4167,-7.5,350.0,Bougouni,2020,8,26.1,29.7,23.3,240.0
11.4167,-7.5,350.0,Bougouni,2020,9,26.0,30.5,22.6,372.0
11.4167,-7.5,350.0,Bougouni,2020,10,27.5,33.6,22.6,108.0
11.4167,-7.5,350.0,Bougouni,2020,11,28.1,36.7,20.0,0.0
11.4167,-7.5,350.0,Bougouni,2020,12,27.9,36.9,19.9,0.0
11.4167,-7.5,350.0,Bougouni,2021,1,27.7,37.3,18.5,0.0
11.4167,-7.5,350.0,Bougouni,2021,2,29.4,38.2,21.0,0.5
11.4167,-7.5,350.0,Bougouni,2021,3,31.8,39.4,24.9,14.0
11.4167,-7.5,350.0,Bougouni,2021,4,32.9,40.2,26.5,38.0
11.4167,-7.5,350.0,Bougouni,2021,5,30.8,37.2,25.3,134.0
11.4167,-7.5,350.0,Bougouni,2021,6,28.3,33.7,23.6,163.0
11.4167,-7.5,350.0,Bougouni,2021,7,27.2,31.6,23.5,302.0
11.4167,-7.5,350.0,Bougouni,2021,8,25.7,29.6,22.9,225.0
11.4167,-7.5,350.0,Bougouni,2021,9,26.8,31.6,22.9,208.0
11.4167,-7.5,350.0,Bougouni,2021,10,28.6,34.3,24.2,80.0
11.4167,-7.5,350.0,Bougouni,2021,11,29.1,36.9,21.9,0.0
11.4167,-7.5,350.0,Bougouni,2021,12,27.2,36.2,18.8,0.0
11.4167,-7.5,350.0,Bougouni,2022,1,26.2,35.4,17.3,0.0
11.4167,-7.5,350.0,Bougouni,2022,2,28.6,37.2,19.7,0.0
11.4167,-7.5,350.0,Bougouni,2022,3,32.0,39.6,25.1,18.0
11.4167,-7.5,350.0,Bougouni,2022,4,33.0,40.2,26.7,41.0
11.4167,-7.5,350.0,Bougouni,2022,5,31.0,37.8,25.7,95.0
11.4167,-7.5,350.0,Bougouni,2022,6,28.0,33.6,23.8,217.0
11.4167,-7.5,350.0,Bougouni,2022,7,26.7,30.8,23.2,329.0
11.4167,-7.5,350.0,Bougouni,2022,8,25.8,29.8,22.6,496.0
11.4167,-7.5,350.0,Bougouni,2022,9,26.4,30.7,22.7,228.0
11.4167,-7.5,350.0,Bougouni,2022,10,28.0,33.6,23.3,51.0
11.4167,-7.5,350.0,Bougouni,2022,11,27.4,35.4,20.1,36.0
11.4167,-7.5,350.0,Bougouni,2022,12,26.5,34.6,18.7,7.0
11.4167,-7.5,350.0,Bougouni,2023,1,26.9,36.4,18.2,0.0
11.4167,-7.5,350.0,Bougouni,2023,2,29.8,38.9,21.3,0.0
11.4167,-7.5,350.0,Bougouni,2023,3,31.9,39.9,24.7,3.0
11.4167,-7.5,350.0,Bougouni,2023,4,32.9,40.3,26.6,17.0
11.4167,-7.5,350.0,Bougouni,2023,5,31.2,37.6,26.0,111.0
11.4167,-7.5,350.0,Bougouni,2023,6,29.1,34.3,24.6,157.0
11.4167,-7.5,350.0,Bougouni,2023,7,27.9,33.0,24.0,127.0
11.4167,-7.5,350.0,Bougouni,2023,8,26.9,31.2,23.4,385.0
11.4167,-7.5,350.0,Bougouni,2023,9,27.4,32.3,23.2,159.0
11.4167,-7.5,350.0,Bougouni,2023,10,29.1,34.9,24.3,56.0
11.4167,-7.5,350.0,Bougouni,2023,11,29.5,37.0,22.8,0.0
11.4167,-7.5,350.0,Bougouni,2023,12,26.5,35.9,17.8,0.0
11.4167,-7.5,350.0,Bougouni,2024,1,27.7,37.6,18.3,0.0
11.4167,-7.5,350.0,Bougouni,2024,2,29.7,39.3,21.4,0.0
11.4167,-7.5,350.0,Bougouni,2024,3,33.6,41.2,26.4,6.0
11.4167,-7.5,350.0,Bougouni,2024,4,33.6,41.2,27.4,72.0
11.4167,-7.5,350.0,Bougouni,2024,5,33.3,40.1,28.1,36.0
11.4167,-7.5,350.0,Bougouni,2024,6,29.9,36.1,25.4,228.0
11.4167,-7.5,350.0,Bougouni,2024,7,27.2,31.2,23.8,374.0
11.4167,-7.5,350.0,Bougouni,2024,8,26.6,30.4,23.7,337.0
11.4167,-7.5,350.0,Bougouni,2024,9,26.8,31.0,23.6,156.0
11.4167,-7.5,350.0,Bougouni,2024,10,27.5,32.7,23.1,186.0
11.4167,-7.5,350.0,Bougouni,2024,11,27.6,35.9,19.6,0.0
11.4167,-7.5,350.0,Bougouni,2024,12,25.6,34.6,16.7,0.0
11.4167,-7.5,350.0,Bougouni,2025,1,26.0,34.7,18.0,0.0
11.4167,-7.5,350.0,Bougouni,2025,2,28.6,36.2,20.5,2.0
11.4167,-7.5,350.0,Bougouni,2025,3,32.4,39.8,25.9,15.0
11.4167,-7.5,350.0,Bougouni,2025,4,32.2,39.3,26.4,66.0
11.4167,-7.5,350.0,Bougouni,2025,5,30.4,36.5,24.9,51.0
11.4167,-7.5,350.0,Bougouni,2025,6,28.7,34.7,23.7,207.0
11.4167,-7.5,350.0,Bougouni,2025,7,26.7,31.1,21.9,199.1
11.35,-5.6833,374.0,Sikasso,1994,1,24.2,,,0.0
11.35,-5.6833,374.0,Sikasso,1994,2,27.5,,,37.0
11.35,-5.6833,374.0,Sikasso,1994,3,30.4,,,4.0
11.35,-5.6833,374.0,Sikasso,1994,4,30.8,,,29.0
11.35,-5.6833,374.0,Sikasso,1994,5,28.9,34.7,,87.0
11.35,-5.6833,374.0,Sikasso,1994,6,27.0,,,163.0
11.35,-5.6833,374.0,Sikasso,1994,7,25.4,,,210.0
11.35,-5.6833,374.0,Sikasso,1994,8,24.8,,,246.0
11.35,-5.6833,374.0,Sikasso,1994,9,24.7,,,327.0
11.35,-5.6833,374.0,Sikasso,1994,10,25.5,31.3,,163.0
11.35,-5.6833,374.0,Sikasso,1994,11,25.8,,,3.0
11.35,-5.6833,374.0,Sikasso,1994,12,23.8,31.8,,0.0
11.35,-5.6833,374.0,Sikasso,1995,1,23.2,31.4,,0.0
11.35,-5.6833,374.0,Sikasso,1995,2,26.8,34.3,,0.0
11.35,-5.6833,374.0,Sikasso,1995,3,30.7,37.1,,33.0
11.35,-5.6833,374.0,Sikasso,1995,4,,,,31.0
11.35,-5.6833,374.0,Sikasso,1995,5,28.7,,,176.0
11.35,-5.6833,374.0,Sikasso,1995,8,25.0,,,228.0
11.35,-5.6833,374.0,Sikasso,1995,9,26.5,,,179.0
11.35,-5.6833,374.0,Sikasso,1995,10,26.7,,,104.0
11.35,-5.6833,374.0,Sikasso,1995,11,26.7,,,0.5
11.35,-5.6833,374.0,Sikasso,1995,12,25.8,,,0.0
11.35,-5.6833,374.0,Sikasso,1996,1,27.4,,,0.0
11.35,-5.6833,374.0,Sikasso,1996,2,29.8,,,0.0
11.35,-5.6833,374.0,Sikasso,1996,3,31.1,,,12.0
11.35,-5.6833,374.0,Sikasso,1996,4,30.6,,,43.0
11.35,-5.6833,374.0,Sikasso,1996,5,30.1,,,62.0
11.35,-5.6833,374.0,Sikasso,1996,6,27.6,,,154.0
11.35,-5.6833,374.0,Sikasso,1996,7,26.1,,,186.0
11.35,-5.6833,374.0,Sikasso,1996,8,25.1,,,178.0
11.35,-5.6833,374.0,Sikasso,1996,9,25.2,,,184.0
11.35,-5.6833,374.0,Sikasso,1996,10,26.5,,,66.0
11.35,-5.6833,374.0,Sikasso,1996,11,26.0,33.8,,0.0
11.35,-5.6833,374.0,Sikasso,1996,12,22.6,,,0.0
11.35,-5.6833,374.0,Sikasso,1997,2,27.3,,,0.0
11.35,-5.6833,374.0,Sikasso,1997,3,28.5,,,0.0
11.35,-5.6833,374.0,Sikasso,1997,4,29.2,,,128.0
11.35,-5.6833,374.0,Sikasso,1997,5,28.5,33.8,23.5,161.0
11.35,-5.6833,374.0,Sikasso,1997,6,26.3,31.4,23.3,246.0
11.35,-5.6833,374.0,Sikasso,1997,7,26.4,31.1,22.5,125.0
11.35,-5.6833,374.0,Sikasso,1997,8,25.3,30.3,21.9,160.0
11.35,-5.6833,374.0,Sikasso,1997,9,25.5,31.3,21.9,207.0
11.35,-5.6833,374.0,Sikasso,1997,10,27.2,33.3,22.6,53.0
11.35,-5.6833,374.0,Sikasso,1997,11,27.9,35.6,20.2,0.0
11.35,-5.6833,374.0,Sikasso,1997,12,25.5,33.3,17.7,0.0
11.35,-5.6833,374.0,Sikasso,1998,1,25.6,33.0,17.7,0.0
11.35,-5.6833,374.0,Sikasso,1998,2,30.0,37.4,21.7,8.0
11.35,-5.6833,374.0,Sikasso,1998,3,31.2,37.9,23.7,0.0
11.35,-5.6833,374.0,Sikasso,1998,4,31.9,38.0,26.8,28.0
11.35,-5.6833,374.0,Sikasso,1998,5,30.2,35.9,25.6,142.0
11.35,-5.6833,374.0,Sikasso,1998,6,27.9,33.0,23.6,129.0
11.35,-5.6833,374.0,Sikasso,1998,7,26.0,30.5,22.2,349.0
11.35,-5.6833,374.0,Sikasso,1998,8,,,,497.0
11.35,-5.6833,374.0,Sikasso,1998,9,25.3,30.7,21.8,307.0
11.35,-5.6833,374.0,Sikasso,1998,11,,,,0.0
11.35,-5.6833,374.0,Sikasso,1998,12,25.7,32.3,,0.0
11.35,-5.6833,374.0,Sikasso,1999,1,25.4,32.7,18.2,5.0
11.35,-5.6833,374.0,Sikasso,1999,2,26.8,34.1,19.9,0.5
11.35,-5.6833,374.0,Sikasso,1999,3,30.9,37.6,23.7,20.0
11.35,-5.6833,374.0,Sikasso,1999,4,30.7,36.6,25.3,52.0
11.35,-5.6833,374.0,Sikasso,1999,5,29.5,35.4,24.6,62.0
11.35,-5.6833,374.0,Sikasso,1999,6,27.8,33.1,23.0,165.0
11.35,-5.6833,374.0,Sikasso,1999,7,25.3,29.6,21.6,236.0
11.35,-5.6833,374.0,Sikasso,1999,8,,,,289.0
11.35,-5.6833,374.0,Sikasso,1999,9,25.0,30.6,21.4,144.0
11.35,-5.6833,374.0,Sikasso,1999,10,26.2,32.5,21.6,76.0
11.35,-5.6833,374.0,Sikasso,1999,11,26.7,33.8,20.3,58.0
11.35,-5.6833,374.0,Sikasso,1999,12,24.4,32.5,,0.0
11.35,-5.6833,374.0,Sikasso,2000,1,27.0,33.6,20.3,13.0
11.35,-5.6833,374.0,Sikasso,2000,2,26.1,33.6,17.3,0.0
11.35,-5.6833,374.0,Sikasso,2000,3,30.2,37.1,22.8,1.0
11.35,-5.6833,374.0,Sikasso,2000,4,31.1,37.5,25.9,67.0
11.35,-5.6833,374.0,Sikasso,2000,5,29.1,34.9,23.8,130.0
11.35,-5.6833,374.0,Sikasso,2000,6,26.9,32.0,23.0,139.0
11.35,-5.6833,374.0,Sikasso,2000,7,25.4,30.1,21.6,179.0
11.35,-5.6833,374.0,Sikasso,2000,8,24.8,29.7,21.2,345.0
11.35,-5.6833,374.0,Sikasso,2000,9,25.4,30.8,21.3,137.0
11.35,-5.6833,374.0,Sikasso,2000,10,26.8,32.9,21.8,57.0
11.35,-5.6833,374.0,Sikasso,2000,11,27.0,34.5,19.3,25.0
11.35,-5.6833,374.0,Sikasso,2000,12,24.9,32.8,16.5,0.0
11.35,-5.6833,374.0,Sikasso,2001,1,25.2,33.5,16.4,0.0
11.35,-5.6833,374.0,Sikasso,2001,2,26.9,34.5,18.5,0.0
11.35,-5.6833,374.0,Sikasso,2001,3,30.7,37.6,23.3,4.0
11.35,-5.6833,374.0,Sikasso,2001,6,27.5,32.8,23.3,183.0
11.35,-5.6833,374.0,Sikasso,2001,7,25.8,30.9,21.5,255.0
11.35,-5.6833,374.0,Sikasso,2001,8,25.3,29.9,22.1,253.0
11.35,-5.6833,374.0,Sikasso,2001,9,25.5,30.9,21.3,204.0
11.35,-5.6833,374.0,Sikasso,2001,10,27.7,33.7,22.3,49.0
11.35,-5.6833,374.0,Sikasso,2001,11,27.2,34.4,19.9,0.5
11.35,-5.6833,374.0,Sikasso,2001,12,26.1,34.3,,0.0
11.35,-5.6833,374.0,Sikasso,2002,1,25.4,,,3.0
11.35,-5.6833,374.0,Sikasso,2002,2,27.7,35.3,,0.0
11.35,-5.6833,374.0,Sikasso,2002,3,31.8,37.9,25.2,0.0
11.35,-5.6833,374.0,Sikasso,2002,4,31.1,36.9,25.7,62.0
11.35,-5.6833,374.0,Sikasso,2002,5,31.1,37.1,25.9,30.0
11.35,-5.6833,374.0,Sikasso,2002,6,27.5,32.8,22.6,124.0
11.35,-5.6833,374.0,Sikasso,2002,7,26.3,30.9,21.9,206.0
11.35,-5.6833,374.0,Sikasso,2002,8,25.8,30.4,21.7,141.0
11.35,-5.6833,374.0,Sikasso,2002,9,26.0,31.4,21.7,198.0
11.35,-5.6833,374.0,Sikasso,2002,10,27.3,33.5,22.0,74.0
11.35,-5.6833,374.0,Sikasso,2002,11,27.9,35.2,20.3,0.0
11.35,-5.6833,374.0,Sikasso,2002,12,25.8,34.4,17.7,0.0
11.35,-5.6833,374.0,Sikasso,2003,1,25.7,32.9,17.9,0.5
11.35,-5.6833,374.0,Sikasso,2003,2,30.2,37.2,22.4,1.0
11.35,-5.6833,374.0,Sikasso,2003,3,31.3,37.9,24.2,2.0
11.35,-5.6833,374.0,Sikasso,2003,4,31.6,37.9,25.8,53.0
11.35,-5.6833,374.0,Sikasso,2003,5,30.5,,,62.0
11.35,-5.6833,374.0,Sikasso,2003,6,26.9,32.0,22.9,66.0
11.35,-5.6833,374.0,Sikasso,2003,7,25.6,30.3,22.0,202.0
11.35,-5.6833,374.0,Sikasso,2003,8,25.0,29.2,21.6,346.0
11.35,-5.6833,374.0,Sikasso,2003,9,25.2,30.4,21.3,226.0
11.35,-5.6833,374.0,Sikasso,2003,10,27.5,33.5,22.2,83.0
11.35,-5.6833,374.0,Sikasso,2003,11,27.2,34.5,20.9,18.0
11.35,-5.6833,374.0,Sikasso,2003,12,25.0,32.9,16.8,0.0
11.35,-5.6833,374.0,Sikasso,2004,1,25.7,33.3,18.7,0.0
11.35,-5.6833,374.0,Sikasso,2004,2,28.6,35.5,20.9,36.0
11.35,-5.6833,374.0,Sikasso,2004,3,30.0,36.7,,34.0
11.35,-5.6833,374.0,Sikasso,2004,4,30.2,,,58.0
11.35,-5.6833,374.0,Sikasso,2004,5,29.4,34.9,,86.0
11.35,-5.6833,374.0,Sikasso,2004,6,27.8,,,79.0
11.35,-5.6833,374.0,Sikasso,2004,7,25.6,30.2,21.9,324.0
11.35,-5.6833,374.0,Sikasso,2004,8,25.5,30.3,21.6,319.0
11.35,-5.6833,374.0,Sikasso,2004,9,25.8,,,308.0
11.35,-5.6833,374.0,Sikasso,2004,10,27.7,,,35.0
11.35,-5.6833,374.0,Sikasso,2004,11,27.5,,,26.0
11.35,-5.6833,374.0,Sikasso,2004,12,27.4,34.8,20.0,0.0
11.35,-5.6833,374.0,Sikasso,2005,1,25.2,31.9,18.3,0.0
11.35,-5.6833,374.0,Sikasso,2005,2,30.1,36.2,23.8,0.0
11.35,-5.6833,374.0,Sikasso,2005,4,31.3,37.8,26.1,53.0
11.35,-5.6833,374.0,Sikasso,2005,5,,,,113.0
11.35,-5.6833,374.0,Sikasso,2005,6,,,,157.0
11.35,-5.6833,374.0,Sikasso,2005,8,,,,288.0
11.35,-5.6833,374.0,Sikasso,2005,9,25.8,31.5,22.0,197.0
11.35,-5.6833,374.0,Sikasso,2005,10,27.5,,,52.0
11.35,-5.6833,374.0,Sikasso,2005,11,27.8,,,0.0
11.35,-5.6833,374.0,Sikasso,2005,12,26.4,,,0.0
11.35,-5.6833,374.0,Sikasso,2006,4,,,,63.0
11.35,-5.6833,374.0,Sikasso,2006,5,,,,152.0
11.35,-5.6833,374.0,Sikasso,2008,6,28.3,,,81.0
11.35,-5.6833,374.0,Sikasso,2008,10,,,,118.0
11.35,-5.6833,374.0,Sikasso,2008,11,27.0,,,0.0
11.35,-5.6833,374.0,Sikasso,2008,12,26.0,,,0.0
11.35,-5.6833,374.0,Sikasso,2009,1,24.2,31.4,16.7,0.0
11.35,-5.6833,374.0,Sikasso,2009,2,30.1,36.9,22.6,5.0
11.35,-5.6833,374.0,Sikasso,2009,3,30.8,36.8,24.6,18.0
11.35,-5.6833,374.0,Sikasso,2009,4,31.9,37.6,25.8,22.0
11.35,-5.6833,374.0,Sikasso,2009,5,30.7,36.1,24.6,94.0
11.35,-5.6833,374.0,Sikasso,2009,6,28.2,33.6,23.6,197.0
11.35,-5.6833,374.0,Sikasso,2009,7,26.8,,,58.0
11.35,-5.6833,374.0,Sikasso,2009,8,25.6,30.1,22.2,316.0
11.35,-5.6833,374.0,Sikasso,2009,9,25.9,,,
11.35,-5.6833,374.0,Sikasso,2009,10,27.3,,,
11.35,-5.6833,374.0,Sikasso,2009,11,26.2,,,1.0
11.35,-5.6833,374.0,Sikasso,2009,12,26.5,,,
11.35,-5.6833,374.0,Sikasso,2010,1,26.6,34.8,,0.0
11.35,-5.6833,374.0,Sikasso,2010,2,30.3,37.6,,13.0
11.35,-5.6833,374.0,Sikasso,2010,3,32.4,38.4,25.9,3.0
11.35,-5.6833,374.0,Sikasso,2010,4,31.6,,,
11.35,-5.6833,374.0,Sikasso,2010,5,29.9,35.2,25.8,112.0
11.35,-5.6833,374.0,Sikasso,2010,6,28.3,33.1,23.3,179.0
11.35,-5.6833,374.0,Sikasso,2010,7,26.3,30.9,21.8,205.0
11.35,-5.6833,374.0,Sikasso,2010,8,25.7,30.2,21.6,194.0
11.35,-5.6833,374.0,Sikasso,2010,9,25.7,30.9,21.2,359.0
11.35,-5.6833,374.0,Sikasso,2010,10,26.6,32.6,21.3,156.0
11.35,-5.6833,374.0,Sikasso,2010,11,27.9,,,2.0
11.35,-5.6833,374.0,Sikasso,2010,12,26.1,34.3,16.3,0.0
11.35,-5.6833,374.0,Sikasso,2011,1,26.0,33.7,17.1,0.0
11.35,-5.6833,374.0,Sikasso,2011,2,28.1,35.0,20.6,0.0
11.35,-5.6833,374.0,Sikasso,2011,3,31.7,38.2,25.0,32.0
11.35,-5.6833,374.0,Sikasso,2011,4,31.3,37.2,,27.0
11.35,-5.6833,374.0,Sikasso,2011,5,29.7,35.3,24.5,143.0
11.35,-5.6833,374.0,Sikasso,2011,6,28.0,33.0,,188.0
11.35,-5.6833,374.0,Sikasso,2011,7,26.4,30.9,22.2,218.0
11.35,-5.6833,374.0,Sikasso,2011,8,25.9,30.6,,321.0
11.35,-5.6833,374.0,Sikasso,2011,9,26.1,31.5,21.8,214.0
11.35,-5.6833,374.0,Sikasso,2011,10,27.6,33.9,22.5,89.0
11.35,-5.6833,374.0,Sikasso,2011,11,28.3,35.6,20.3,0.0
11.35,-5.6833,374.0,Sikasso,2011,12,24.4,33.5,15.7,0.0
